startDateTime,endDateTime,priPrecipBulk,priPrecipNumPts,priPrecipExpUncert,priPrecipFinalQF
"2017-05-21T15:00:00Z","2017-05-21T15:30:00Z",0.000,6.000,0.000,1
"2017-05-21T15:30:00Z","2017-05-21T16:00:00Z",0.000,6.000,0.000,1
"2017-05-21T16:00:00Z","2017-05-21T16:30:00Z",0.000,6.000,0.000,1
"2017-05-21T16:30:00Z","2017-05-21T17:00:00Z",0.000,6.000,0.000,1
"2017-05-21T17:00:00Z","2017-05-21T17:30:00Z",0.000,6.000,0.000,1
"2017-05-21T17:30:00Z","2017-05-21T18:00:00Z",0.000,6.000,0.000,1
"2017-05-21T18:00:00Z","2017-05-21T18:30:00Z",0.000,6.000,0.000,1
"2017-05-21T18:30:00Z","2017-05-21T19:00:00Z",0.000,6.000,0.000,1
"2017-05-21T19:00:00Z","2017-05-21T19:30:00Z",0.000,6.000,0.000,1
"2017-05-21T19:30:00Z","2017-05-21T20:00:00Z",0.000,6.000,0.000,1
"2017-05-21T20:00:00Z","2017-05-21T20:30:00Z",0.000,6.000,0.000,1
"2017-05-21T20:30:00Z","2017-05-21T21:00:00Z",0.000,6.000,0.000,1
"2017-05-21T21:00:00Z","2017-05-21T21:30:00Z",0.000,6.000,0.000,1
"2017-05-21T21:30:00Z","2017-05-21T22:00:00Z",0.000,6.000,0.000,1
"2017-05-21T22:00:00Z","2017-05-21T22:30:00Z",0.000,6.000,0.000,1
"2017-05-21T22:30:00Z","2017-05-21T23:00:00Z",0.000,6.000,0.000,1
"2017-05-21T23:00:00Z","2017-05-21T23:30:00Z",0.000,6.000,0.000,1
"2017-05-21T23:30:00Z","2017-05-22T00:00:00Z",0.000,6.000,0.000,1
"2017-05-22T00:00:00Z","2017-05-22T00:30:00Z",0.000,6.000,0.000,0
"2017-05-22T00:30:00Z","2017-05-22T01:00:00Z",0.000,6.000,0.000,0
"2017-05-22T01:00:00Z","2017-05-22T01:30:00Z",0.000,6.000,0.000,0
"2017-05-22T01:30:00Z","2017-05-22T02:00:00Z",0.000,6.000,0.000,0
"2017-05-22T02:00:00Z","2017-05-22T02:30:00Z",0.020,6.000,0.001,0
"2017-05-22T02:30:00Z","2017-05-22T03:00:00Z",0.000,6.000,0.000,0
"2017-05-22T03:00:00Z","2017-05-22T03:30:00Z",0.020,6.000,0.001,0
"2017-05-22T03:30:00Z","2017-05-22T04:00:00Z",0.000,6.000,0.000,0
"2017-05-22T04:00:00Z","2017-05-22T04:30:00Z",0.130,6.000,0.005,0
"2017-05-22T04:30:00Z","2017-05-22T05:00:00Z",0.140,6.000,0.005,0
"2017-05-22T05:00:00Z","2017-05-22T05:30:00Z",0.000,6.000,0.000,1
"2017-05-22T05:30:00Z","2017-05-22T06:00:00Z",0.000,6.000,0.000,1
"2017-05-22T06:00:00Z","2017-05-22T06:30:00Z",0.000,6.000,0.000,1
"2017-05-22T06:30:00Z","2017-05-22T07:00:00Z",0.000,6.000,0.000,1
"2017-05-22T07:00:00Z","2017-05-22T07:30:00Z",0.450,6.000,0.017,1
"2017-05-22T07:30:00Z","2017-05-22T08:00:00Z",1.880,6.000,0.072,1
"2017-05-22T08:00:00Z","2017-05-22T08:30:00Z",0.300,6.000,0.012,1
"2017-05-22T08:30:00Z","2017-05-22T09:00:00Z",0.020,6.000,0.001,1
"2017-05-22T09:00:00Z","2017-05-22T09:30:00Z",0.000,6.000,0.000,1
"2017-05-22T09:30:00Z","2017-05-22T10:00:00Z",0.360,6.000,0.014,1
"2017-05-22T10:00:00Z","2017-05-22T10:30:00Z",0.000,6.000,0.000,1
"2017-05-22T10:30:00Z","2017-05-22T11:00:00Z",0.020,6.000,0.001,1
"2017-05-22T11:00:00Z","2017-05-22T11:30:00Z",0.130,6.000,0.005,1
"2017-05-22T11:30:00Z","2017-05-22T12:00:00Z",0.200,6.000,0.008,1
"2017-05-22T12:00:00Z","2017-05-22T12:30:00Z",0.160,6.000,0.006,1
"2017-05-22T12:30:00Z","2017-05-22T13:00:00Z",0.020,6.000,0.001,1
"2017-05-22T13:00:00Z","2017-05-22T13:30:00Z",0.060,6.000,0.002,1
"2017-05-22T13:30:00Z","2017-05-22T14:00:00Z",0.070,6.000,0.003,1
"2017-05-22T14:00:00Z","2017-05-22T14:30:00Z",0.020,6.000,0.001,1
"2017-05-22T14:30:00Z","2017-05-22T15:00:00Z",0.250,6.000,0.010,1
"2017-05-22T15:00:00Z","2017-05-22T15:30:00Z",0.050,6.000,0.002,1
"2017-05-22T15:30:00Z","2017-05-22T16:00:00Z",0.100,6.000,0.004,1
"2017-05-22T16:00:00Z","2017-05-22T16:30:00Z",0.000,6.000,0.000,1
"2017-05-22T16:30:00Z","2017-05-22T17:00:00Z",0.000,6.000,0.000,1
"2017-05-22T17:00:00Z","2017-05-22T17:30:00Z",0.000,6.000,0.000,1
"2017-05-22T17:30:00Z","2017-05-22T18:00:00Z",0.000,6.000,0.000,1
"2017-05-22T18:00:00Z","2017-05-22T18:30:00Z",0.000,6.000,0.000,1
"2017-05-22T18:30:00Z","2017-05-22T19:00:00Z",0.000,6.000,0.000,1
"2017-05-22T19:00:00Z","2017-05-22T19:30:00Z",0.000,6.000,0.000,1
"2017-05-22T19:30:00Z","2017-05-22T20:00:00Z",0.000,6.000,0.000,1
"2017-05-22T20:00:00Z","2017-05-22T20:30:00Z",0.000,6.000,0.000,1
"2017-05-22T20:30:00Z","2017-05-22T21:00:00Z",0.000,6.000,0.000,1
"2017-05-22T21:00:00Z","2017-05-22T21:30:00Z",0.000,6.000,0.000,1
"2017-05-22T21:30:00Z","2017-05-22T22:00:00Z",0.000,6.000,0.000,1
"2017-05-22T22:00:00Z","2017-05-22T22:30:00Z",0.000,6.000,0.000,1
"2017-05-22T22:30:00Z","2017-05-22T23:00:00Z",0.000,6.000,0.000,1
"2017-05-22T23:00:00Z","2017-05-22T23:30:00Z",0.770,6.000,0.030,1
"2017-05-22T23:30:00Z","2017-05-23T00:00:00Z",0.220,6.000,0.008,1
"2017-05-23T00:00:00Z","2017-05-23T00:30:00Z",0.760,6.000,0.029,0
"2017-05-23T00:30:00Z","2017-05-23T01:00:00Z",0.520,6.000,0.020,0
"2017-05-23T01:00:00Z","2017-05-23T01:30:00Z",0.220,6.000,0.008,0
"2017-05-23T01:30:00Z","2017-05-23T02:00:00Z",0.080,6.000,0.003,0
"2017-05-23T02:00:00Z","2017-05-23T02:30:00Z",0.000,6.000,0.000,0
"2017-05-23T02:30:00Z","2017-05-23T03:00:00Z",0.000,6.000,0.000,0
"2017-05-23T03:00:00Z","2017-05-23T03:30:00Z",0.000,6.000,0.000,0
"2017-05-23T03:30:00Z","2017-05-23T04:00:00Z",0.000,6.000,0.000,0
"2017-05-23T04:00:00Z","2017-05-23T04:30:00Z",0.000,6.000,0.000,0
"2017-05-23T04:30:00Z","2017-05-23T05:00:00Z",0.000,6.000,0.000,0
"2017-05-23T05:00:00Z","2017-05-23T05:30:00Z",0.000,6.000,0.000,0
"2017-05-23T05:30:00Z","2017-05-23T06:00:00Z",0.000,6.000,0.000,0
"2017-05-23T06:00:00Z","2017-05-23T06:30:00Z",0.000,6.000,0.000,0
"2017-05-23T06:30:00Z","2017-05-23T07:00:00Z",0.000,6.000,0.000,0
"2017-05-23T07:00:00Z","2017-05-23T07:30:00Z",0.000,6.000,0.000,0
"2017-05-23T07:30:00Z","2017-05-23T08:00:00Z",0.000,6.000,0.000,0
"2017-05-23T08:00:00Z","2017-05-23T08:30:00Z",0.000,6.000,0.000,0
"2017-05-23T08:30:00Z","2017-05-23T09:00:00Z",0.000,6.000,0.000,0
"2017-05-23T09:00:00Z","2017-05-23T09:30:00Z",0.000,6.000,0.000,0
"2017-05-23T09:30:00Z","2017-05-23T10:00:00Z",0.020,6.000,0.001,0
"2017-05-23T10:00:00Z","2017-05-23T10:30:00Z",0.000,6.000,0.000,0
"2017-05-23T10:30:00Z","2017-05-23T11:00:00Z",0.000,6.000,0.000,0
"2017-05-23T11:00:00Z","2017-05-23T11:30:00Z",0.060,6.000,0.002,0
"2017-05-23T11:30:00Z","2017-05-23T12:00:00Z",0.020,6.000,0.001,0
"2017-05-23T12:00:00Z","2017-05-23T12:30:00Z",0.000,6.000,0.000,0
"2017-05-23T12:30:00Z","2017-05-23T13:00:00Z",0.000,6.000,0.000,0
"2017-05-23T13:00:00Z","2017-05-23T13:30:00Z",0.000,6.000,0.000,1
"2017-05-23T13:30:00Z","2017-05-23T14:00:00Z",0.000,6.000,0.000,1
"2017-05-23T14:00:00Z","2017-05-23T14:30:00Z",0.000,6.000,0.000,1
"2017-05-23T14:30:00Z","2017-05-23T15:00:00Z",0.000,6.000,0.000,1
"2017-05-23T15:00:00Z","2017-05-23T15:30:00Z",0.000,6.000,0.000,1
"2017-05-23T15:30:00Z","2017-05-23T16:00:00Z",0.000,6.000,0.000,1
"2017-05-23T16:00:00Z","2017-05-23T16:30:00Z",0.000,6.000,0.000,1
"2017-05-23T16:30:00Z","2017-05-23T17:00:00Z",0.000,6.000,0.000,1
"2017-05-23T17:00:00Z","2017-05-23T17:30:00Z",0.000,6.000,0.000,1
"2017-05-23T17:30:00Z","2017-05-23T18:00:00Z",0.000,6.000,0.000,1
"2017-05-23T18:00:00Z","2017-05-23T18:30:00Z",0.000,6.000,0.000,1
"2017-05-23T18:30:00Z","2017-05-23T19:00:00Z",0.000,6.000,0.000,1
"2017-05-23T19:00:00Z","2017-05-23T19:30:00Z",0.000,6.000,0.000,1
"2017-05-23T19:30:00Z","2017-05-23T20:00:00Z",0.000,6.000,0.000,1
"2017-05-23T20:00:00Z","2017-05-23T20:30:00Z",0.000,6.000,0.000,1
"2017-05-23T20:30:00Z","2017-05-23T21:00:00Z",0.000,6.000,0.000,1
"2017-05-23T21:00:00Z","2017-05-23T21:30:00Z",0.000,6.000,0.000,1
"2017-05-23T21:30:00Z","2017-05-23T22:00:00Z",0.000,6.000,0.000,1
"2017-05-23T22:00:00Z","2017-05-23T22:30:00Z",0.000,6.000,0.000,1
"2017-05-23T22:30:00Z","2017-05-23T23:00:00Z",0.000,6.000,0.000,1
"2017-05-23T23:00:00Z","2017-05-23T23:30:00Z",0.000,6.000,0.000,1
"2017-05-23T23:30:00Z","2017-05-24T00:00:00Z",0.000,6.000,0.000,1
"2017-05-24T00:00:00Z","2017-05-24T00:30:00Z",0.000,6.000,0.000,0
"2017-05-24T00:30:00Z","2017-05-24T01:00:00Z",0.000,6.000,0.000,0
"2017-05-24T01:00:00Z","2017-05-24T01:30:00Z",0.020,6.000,0.001,0
"2017-05-24T01:30:00Z","2017-05-24T02:00:00Z",0.000,6.000,0.000,0
"2017-05-24T02:00:00Z","2017-05-24T02:30:00Z",0.000,6.000,0.000,0
"2017-05-24T02:30:00Z","2017-05-24T03:00:00Z",0.000,6.000,0.000,0
"2017-05-24T03:00:00Z","2017-05-24T03:30:00Z",0.000,6.000,0.000,0
"2017-05-24T03:30:00Z","2017-05-24T04:00:00Z",0.000,6.000,0.000,0
"2017-05-24T04:00:00Z","2017-05-24T04:30:00Z",0.000,6.000,0.000,0
"2017-05-24T04:30:00Z","2017-05-24T05:00:00Z",0.000,6.000,0.000,0
"2017-05-24T05:00:00Z","2017-05-24T05:30:00Z",0.000,6.000,0.000,0
"2017-05-24T05:30:00Z","2017-05-24T06:00:00Z",0.000,6.000,0.000,0
"2017-05-24T06:00:00Z","2017-05-24T06:30:00Z",0.000,6.000,0.000,0
"2017-05-24T06:30:00Z","2017-05-24T07:00:00Z",0.000,6.000,0.000,0
"2017-05-24T07:00:00Z","2017-05-24T07:30:00Z",0.000,6.000,0.000,0
"2017-05-24T07:30:00Z","2017-05-24T08:00:00Z",0.000,6.000,0.000,0
"2017-05-24T08:00:00Z","2017-05-24T08:30:00Z",0.000,6.000,0.000,0
"2017-05-24T08:30:00Z","2017-05-24T09:00:00Z",0.000,6.000,0.000,0
"2017-05-24T09:00:00Z","2017-05-24T09:30:00Z",0.000,6.000,0.000,0
"2017-05-24T09:30:00Z","2017-05-24T10:00:00Z",0.000,6.000,0.000,0
"2017-05-24T10:00:00Z","2017-05-24T10:30:00Z",0.000,6.000,0.000,0
"2017-05-24T10:30:00Z","2017-05-24T11:00:00Z",0.000,6.000,0.000,0
"2017-05-24T11:00:00Z","2017-05-24T11:30:00Z",0.000,6.000,0.000,0
"2017-05-24T11:30:00Z","2017-05-24T12:00:00Z",0.000,6.000,0.000,0
"2017-05-24T12:00:00Z","2017-05-24T12:30:00Z",0.000,6.000,0.000,0
"2017-05-24T12:30:00Z","2017-05-24T13:00:00Z",0.030,6.000,0.001,0
"2017-05-24T13:00:00Z","2017-05-24T13:30:00Z",0.000,6.000,0.000,0
"2017-05-24T13:30:00Z","2017-05-24T14:00:00Z",0.000,6.000,0.000,0
"2017-05-24T14:00:00Z","2017-05-24T14:30:00Z",0.000,6.000,0.000,0
"2017-05-24T14:30:00Z","2017-05-24T15:00:00Z",0.000,6.000,0.000,0
"2017-05-24T15:00:00Z","2017-05-24T15:30:00Z",0.000,6.000,0.000,0
"2017-05-24T15:30:00Z","2017-05-24T16:00:00Z",0.000,6.000,0.000,0
"2017-05-24T16:00:00Z","2017-05-24T16:30:00Z",0.000,6.000,0.000,0
"2017-05-24T16:30:00Z","2017-05-24T17:00:00Z",0.000,6.000,0.000,0
"2017-05-24T17:00:00Z","2017-05-24T17:30:00Z",0.000,6.000,0.000,0
"2017-05-24T17:30:00Z","2017-05-24T18:00:00Z",0.000,6.000,0.000,0
"2017-05-24T18:00:00Z","2017-05-24T18:30:00Z",0.000,6.000,0.000,0
"2017-05-24T18:30:00Z","2017-05-24T19:00:00Z",0.020,6.000,0.001,1
"2017-05-24T19:00:00Z","2017-05-24T19:30:00Z",0.000,6.000,0.000,1
"2017-05-24T19:30:00Z","2017-05-24T20:00:00Z",0.000,6.000,0.000,1
"2017-05-24T20:00:00Z","2017-05-24T20:30:00Z",0.000,6.000,0.000,1
"2017-05-24T20:30:00Z","2017-05-24T21:00:00Z",0.000,6.000,0.000,1
"2017-05-24T21:00:00Z","2017-05-24T21:30:00Z",0.000,6.000,0.000,1
"2017-05-24T21:30:00Z","2017-05-24T22:00:00Z",0.000,6.000,0.000,1
"2017-05-24T22:00:00Z","2017-05-24T22:30:00Z",0.000,6.000,0.000,1
"2017-05-24T22:30:00Z","2017-05-24T23:00:00Z",0.000,6.000,0.000,1
"2017-05-24T23:00:00Z","2017-05-24T23:30:00Z",0.000,6.000,0.000,1
"2017-05-24T23:30:00Z","2017-05-25T00:00:00Z",0.000,6.000,0.000,1
"2017-05-25T00:00:00Z","2017-05-25T00:30:00Z",0.000,6.000,0.000,0
"2017-05-25T00:30:00Z","2017-05-25T01:00:00Z",0.000,6.000,0.000,1
"2017-05-25T01:00:00Z","2017-05-25T01:30:00Z",0.000,6.000,0.000,1
"2017-05-25T01:30:00Z","2017-05-25T02:00:00Z",0.000,6.000,0.000,1
"2017-05-25T02:00:00Z","2017-05-25T02:30:00Z",0.000,6.000,0.000,1
"2017-05-25T02:30:00Z","2017-05-25T03:00:00Z",0.000,6.000,0.000,1
"2017-05-25T03:00:00Z","2017-05-25T03:30:00Z",0.000,6.000,0.000,1
"2017-05-25T03:30:00Z","2017-05-25T04:00:00Z",0.000,6.000,0.000,1
"2017-05-25T04:00:00Z","2017-05-25T04:30:00Z",0.000,6.000,0.000,1
"2017-05-25T04:30:00Z","2017-05-25T05:00:00Z",0.000,6.000,0.000,1
"2017-05-25T05:00:00Z","2017-05-25T05:30:00Z",0.000,6.000,0.000,1
"2017-05-25T05:30:00Z","2017-05-25T06:00:00Z",0.000,6.000,0.000,1
"2017-05-25T06:00:00Z","2017-05-25T06:30:00Z",0.000,6.000,0.000,1
"2017-05-25T06:30:00Z","2017-05-25T07:00:00Z",0.000,6.000,0.000,1
"2017-05-25T07:00:00Z","2017-05-25T07:30:00Z",0.000,6.000,0.000,1
"2017-05-25T07:30:00Z","2017-05-25T08:00:00Z",0.000,6.000,0.000,1
"2017-05-25T08:00:00Z","2017-05-25T08:30:00Z",0.000,6.000,0.000,1
"2017-05-25T08:30:00Z","2017-05-25T09:00:00Z",0.000,6.000,0.000,1
"2017-05-25T09:00:00Z","2017-05-25T09:30:00Z",0.000,6.000,0.000,1
"2017-05-25T09:30:00Z","2017-05-25T10:00:00Z",0.000,6.000,0.000,1
"2017-05-25T10:00:00Z","2017-05-25T10:30:00Z",0.000,6.000,0.000,1
"2017-05-25T10:30:00Z","2017-05-25T11:00:00Z",0.000,6.000,0.000,1
"2017-05-25T11:00:00Z","2017-05-25T11:30:00Z",0.000,6.000,0.000,1
"2017-05-25T11:30:00Z","2017-05-25T12:00:00Z",0.000,6.000,0.000,1
"2017-05-25T12:00:00Z","2017-05-25T12:30:00Z",0.000,6.000,0.000,1
"2017-05-25T12:30:00Z","2017-05-25T13:00:00Z",0.000,6.000,0.000,1
"2017-05-25T13:00:00Z","2017-05-25T13:30:00Z",0.040,6.000,0.002,1
"2017-05-25T13:30:00Z","2017-05-25T14:00:00Z",0.090,6.000,0.003,1
"2017-05-25T14:00:00Z","2017-05-25T14:30:00Z",0.000,6.000,0.000,1
"2017-05-25T14:30:00Z","2017-05-25T15:00:00Z",0.070,6.000,0.003,1
"2017-05-25T15:00:00Z","2017-05-25T15:30:00Z",0.000,6.000,0.000,1
"2017-05-25T15:30:00Z","2017-05-25T16:00:00Z",0.000,6.000,0.000,1
"2017-05-25T16:00:00Z","2017-05-25T16:30:00Z",0.000,6.000,0.000,1
"2017-05-25T16:30:00Z","2017-05-25T17:00:00Z",0.000,6.000,0.000,1
"2017-05-25T17:00:00Z","2017-05-25T17:30:00Z",0.000,6.000,0.000,1
"2017-05-25T17:30:00Z","2017-05-25T18:00:00Z",0.000,6.000,0.000,1
"2017-05-25T18:00:00Z","2017-05-25T18:30:00Z",0.000,6.000,0.000,1
"2017-05-25T18:30:00Z","2017-05-25T19:00:00Z",0.000,6.000,0.000,1
"2017-05-25T19:00:00Z","2017-05-25T19:30:00Z",0.050,6.000,0.002,1
"2017-05-25T19:30:00Z","2017-05-25T20:00:00Z",0.020,6.000,0.001,1
"2017-05-25T20:00:00Z","2017-05-25T20:30:00Z",0.240,6.000,0.009,1
"2017-05-25T20:30:00Z","2017-05-25T21:00:00Z",0.000,6.000,0.000,1
"2017-05-25T21:00:00Z","2017-05-25T21:30:00Z",0.000,6.000,0.000,1
"2017-05-25T21:30:00Z","2017-05-25T22:00:00Z",0.000,6.000,0.000,1
"2017-05-25T22:00:00Z","2017-05-25T22:30:00Z",0.000,6.000,0.000,1
"2017-05-25T22:30:00Z","2017-05-25T23:00:00Z",0.000,6.000,0.000,1
"2017-05-25T23:00:00Z","2017-05-25T23:30:00Z",0.000,6.000,0.000,1
"2017-05-25T23:30:00Z","2017-05-26T00:00:00Z",0.000,6.000,0.000,1
"2017-05-26T00:00:00Z","2017-05-26T00:30:00Z",0.000,6.000,0.000,0
"2017-05-26T00:30:00Z","2017-05-26T01:00:00Z",0.000,6.000,0.000,0
"2017-05-26T01:00:00Z","2017-05-26T01:30:00Z",0.000,6.000,0.000,0
"2017-05-26T01:30:00Z","2017-05-26T02:00:00Z",0.000,6.000,0.000,0
"2017-05-26T02:00:00Z","2017-05-26T02:30:00Z",0.000,6.000,0.000,0
"2017-05-26T02:30:00Z","2017-05-26T03:00:00Z",0.000,6.000,0.000,0
"2017-05-26T03:00:00Z","2017-05-26T03:30:00Z",0.000,6.000,0.000,0
"2017-05-26T03:30:00Z","2017-05-26T04:00:00Z",0.000,6.000,0.000,0
"2017-05-26T04:00:00Z","2017-05-26T04:30:00Z",0.360,6.000,0.014,0
"2017-05-26T04:30:00Z","2017-05-26T05:00:00Z",1.860,6.000,0.071,0
"2017-05-26T05:00:00Z","2017-05-26T05:30:00Z",4.140,6.000,0.159,1
"2017-05-26T05:30:00Z","2017-05-26T06:00:00Z",4.370,6.000,0.168,1
"2017-05-26T06:00:00Z","2017-05-26T06:30:00Z",3.590,6.000,0.138,1
"2017-05-26T06:30:00Z","2017-05-26T07:00:00Z",1.830,6.000,0.070,1
"2017-05-26T07:00:00Z","2017-05-26T07:30:00Z",0.660,6.000,0.025,1
"2017-05-26T07:30:00Z","2017-05-26T08:00:00Z",0.650,6.000,0.025,1
"2017-05-26T08:00:00Z","2017-05-26T08:30:00Z",0.650,6.000,0.025,1
"2017-05-26T08:30:00Z","2017-05-26T09:00:00Z",0.750,6.000,0.029,1
"2017-05-26T09:00:00Z","2017-05-26T09:30:00Z",1.270,6.000,0.049,1
"2017-05-26T09:30:00Z","2017-05-26T10:00:00Z",1.110,6.000,0.043,1
"2017-05-26T10:00:00Z","2017-05-26T10:30:00Z",0.780,6.000,0.030,1
"2017-05-26T10:30:00Z","2017-05-26T11:00:00Z",0.910,6.000,0.035,1
"2017-05-26T11:00:00Z","2017-05-26T11:30:00Z",1.290,6.000,0.050,1
"2017-05-26T11:30:00Z","2017-05-26T12:00:00Z",1.660,6.000,0.064,1
"2017-05-26T12:00:00Z","2017-05-26T12:30:00Z",1.290,6.000,0.050,1
"2017-05-26T12:30:00Z","2017-05-26T13:00:00Z",0.970,6.000,0.037,1
"2017-05-26T13:00:00Z","2017-05-26T13:30:00Z",0.860,6.000,0.033,1
"2017-05-26T13:30:00Z","2017-05-26T14:00:00Z",0.700,6.000,0.027,1
"2017-05-26T14:00:00Z","2017-05-26T14:30:00Z",0.300,6.000,0.012,1
"2017-05-26T14:30:00Z","2017-05-26T15:00:00Z",0.250,6.000,0.010,1
"2017-05-26T15:00:00Z","2017-05-26T15:30:00Z",0.160,6.000,0.006,1
"2017-05-26T15:30:00Z","2017-05-26T16:00:00Z",0.020,6.000,0.001,1
"2017-05-26T16:00:00Z","2017-05-26T16:30:00Z",0.020,6.000,0.001,1
"2017-05-26T16:30:00Z","2017-05-26T17:00:00Z",0.020,6.000,0.001,1
"2017-05-26T17:00:00Z","2017-05-26T17:30:00Z",0.090,6.000,0.003,1
"2017-05-26T17:30:00Z","2017-05-26T18:00:00Z",0.400,6.000,0.015,1
"2017-05-26T18:00:00Z","2017-05-26T18:30:00Z",0.470,6.000,0.018,1
"2017-05-26T18:30:00Z","2017-05-26T19:00:00Z",0.500,6.000,0.019,1
"2017-05-26T19:00:00Z","2017-05-26T19:30:00Z",0.350,6.000,0.013,1
